29.42,27.04,19.39
93.71,88.32,65.22
43.33,47.6,86.77
26.52,34.48,18.69
62.77,61.42,113.87
78.36,113.61,119.64
99.38,79.02,18.86
35.83,32.23,105.59
74.12,50.19,36.13
21.63,16.52,37.15
86.7,118.69,32.41
119.34,112.65,22.97
23.01,18.41,83.93
38.33,65.27,27.22
51.84,32.07,13.78
142.88,155.94,24.77
79.12,52.7,84.43
41.75,58.92,112.6
227.35,247.32,263.94
145.74,159.13,172.82
88.62,96.68,105.47
46.27,50.38,54.82
22.37,24.06,27.55
8.55,9.06,9.92
