37.76,12.93,15.38
64.7,15.36,19.37
48.72,-6.88,-24.6
42.8,-13.69,23.29
53.78,6.95,-27.16
70.24,-34.23,-1.04
63.01,35.6,59.08
38.76,9.67,-47
50.48,47.94,18.59
29.4,22.71,-21.47
72.86,-24.15,60.16
72.2,19.58,70.72
31.27,14.72,-49.9
54.15,-39.73,33.03
45.32,51.93,27.57
81.97,4.65,83.28
51.53,49.4,-15.49
48.73,-30.01,-31.13
97,-0.47,0.61
80.27,-1.72,-0.18
66.28,-2.47,-1.38
50.01,-2.99,-0.84
35.56,-1.14,-1.15
18.88,0.43,-0.02
